Time, Radius, MaxSpeed, ActualSpeed
23.21197,8.69445,
23.38932,8.869534,
23.57253,9.013952,
23.75319,8.87637,
23.92964,8.824053,
24.10887,8.800912,
24.28827,8.973292,
24.47403,9.114717,
24.65654,8.968736,
24.83743,8.905438,
25.01775,8.87083,
25.20107,9.017321,
25.38725,9.151451,
25.57052,9.001229,
25.74872,8.938688,
25.93013,8.903088,
26.11487,9.059097,
26.30581,9.200228,
26.49034,9.058594,
26.67298,9.004562,
26.85924,8.971412,
27.04525,9.147447,
27.23901,9.288003,
27.42594,9.155573,
27.62211,9.105145,
27.83147,9.073686,
28.02977,9.259528,
28.2438,9.401357,
28.45741,9.504227,
28.67159,9.632785,
28.87605,9.742582,
29.09145,9.865273,
29.30662,9.978236,
29.51511,10.09764,
29.7316,10.21196,
29.94311,10.32903,
30.16076,10.44325,
30.37604,10.55811,
30.59347,10.67102,
30.81276,10.78325,
31.03375,10.8936,
31.25173,11.00229,
31.47684,11.10821,
31.69819,11.21161,
31.92123,11.31202,
32.14578,11.40843,
32.37162,11.50007,
32.5985,11.58466,
32.82624,11.66687,
33.04967,11.53272,
33.27163,11.42385,
33.49163,11.35793,
33.7135,11.45773,
33.93692,11.54305,
34.15775,11.40209,
34.37642,11.2952,
34.59616,11.23088,
34.81953,11.33187,
35.0418,11.42284,
35.26762,11.28261,
35.49484,11.18092,
35.72478,11.11166,
35.95022,11.2489,
36.19241,11.36531,
36.43804,11.23913,
36.68845,11.15472,
36.96709,11.08286,
37.2366,11.25014,
37.5153,11.37273,
37.80482,11.25271,
38.06899,11.17064,
38.34805,11.0981,
38.60931,11.26631,
38.87112,11.38728,
39.13277,11.48201,
39.39601,11.58634,
39.64487,11.68105,
39.91001,11.77658,
40.17609,11.86623,
40.43883,11.73282,
40.69935,11.62776,
40.95717,11.51007,
41.21289,11.39902,
41.45236,11.28613,
41.70406,11.17621,
41.95417,11.06697,
42.20273,10.95958,
42.43468,10.85338,
42.68077,10.74999,
42.92677,10.64945,
43.17279,10.55181,
43.39933,10.45684,
43.64524,10.36465,
43.89225,10.27449,
44.14091,10.18611,
44.39158,10.09917,
44.64505,10.01338,
44.91048,9.928505,
45.18038,9.844254,
45.43626,9.760458,
45.68582,9.67703,
45.92969,9.593864,
46.16668,9.510896,
46.39777,9.428059,
46.62297,9.345318,
46.82463,9.262661,
47.04026,9.180072,
47.23552,9.097487,
47.44187,9.014992,
47.63231,9.001677,
47.83691,9.187181,
48.03108,9.328335,
48.2357,9.430554,
48.43255,9.558242,
48.63953,9.666719,
48.84179,9.788513,
49.04485,9.900066,
49.25053,10.0187,
49.44938,10.13208,
49.65911,10.249,
49.87029,10.36327,
50.07604,10.47907,
50.29207,10.59348,
50.50228,10.70822,
50.72198,10.82191,
50.93645,10.93521,
51.15324,11.0481,
51.37239,11.16095,
51.5939,11.27346,
51.81779,11.38575,
52.04401,11.49773,
52.27259,11.60942,
52.50354,11.72082,
52.73439,11.83192,
52.97039,11.94273,
53.20685,12.05325,
53.44788,12.16349,
53.69002,12.27348,
53.93509,12.38322,
54.18226,12.49273,
54.43302,12.60204,
54.6861,12.71116,
54.94164,12.8201,
55.20014,12.92885,
55.46084,13.03742,
55.72372,13.14577,
55.98876,13.25392,
56.25597,13.36183,
56.52535,13.46952,
56.79688,13.57685,
57.07056,13.68402,
57.34638,13.79097,
57.62434,13.89772,
57.90443,14.00425,
58.18664,14.11055,
58.47097,14.21664,
58.75741,14.32246,
59.04597,14.42806,
59.33662,14.53325,
59.62937,14.63811,
59.92422,14.7428,
60.22115,14.84729,
60.52018,14.9516,
60.82128,15.0557,
61.12447,15.15962,
61.42974,15.26334,
61.73707,15.36687,
62.04647,15.47021,
62.35793,15.57336,
62.67146,15.6763,
62.98704,15.77905,
63.30466,15.88161,
63.62434,15.98395,
63.94605,16.0861,
64.26981,16.18804,
64.5956,16.28978,
64.92342,16.39131,
65.25327,16.49262,
65.58515,16.59373,
65.91904,16.69462,
66.25495,16.7953,
66.59287,16.89577,
66.93279,16.99603,
67.27471,17.09609,
67.61863,17.19593,
67.96453,17.29556,
68.31243,17.39498,
68.66232,17.49418,
69.01417,17.59288,
69.36799,17.69087,
69.72375,17.78818,
70.08144,17.88494,
70.44106,17.98156,
70.8026,18.07823,
71.16607,18.17497,
71.53146,18.27173,
71.89877,18.3685,
72.26798,18.46524,
72.63911,18.56198,
73.01214,18.65875,
73.38708,18.75544,
73.76392,18.85185,
74.14268,18.94761,
74.52334,19.04237,
74.90588,19.13566,
75.29281,19.22687,
75.68047,19.31534,
76.06979,19.40043,
76.46047,19.48141,
76.8522,19.55755,
77.24365,19.62616,
77.63599,19.68945,
78.0291,19.7522,
78.42281,19.81522,
78.817,19.87788,
79.20789,19.75535,
79.5974,19.62382,
79.98233,19.52886,
80.36816,19.44673,
80.7552,19.52001,
81.14303,19.59422,
81.53398,19.47719,
81.9188,19.35641,
82.30846,19.25939,
82.69822,19.21459,
83.09557,19.31675,
83.50898,19.41115,
83.91918,19.30927,
84.33438,19.20025,
84.77161,19.11024,
85.19257,19.07583,
85.6164,19.18426,
86.0308,19.2815,
86.45232,19.37714,
86.86758,19.47228,
87.28377,19.56709,
87.70076,19.66157,
88.12421,19.75575,
88.53551,19.84959,
88.96233,19.94305,
89.37629,20.03604,
89.80627,20.12857,
90.22594,20.22064,
90.64729,20.31227,
91.07001,20.40349,
91.50938,20.49433,
91.93731,20.58481,
92.36682,20.67496,
92.79768,20.76481,
93.22898,20.85438,
93.66188,20.94369,
94.09769,21.03275,
94.53527,21.12155,
94.97456,21.2101,
95.41583,21.2984,
95.8721,21.38643,
96.32243,21.47416,
96.76836,21.56158,
97.22852,21.64867,
97.67715,21.73539,
98.12796,21.82172,
98.57979,21.90764,
99.04661,21.9931,
99.50202,22.07805,
99.94494,22.16245,
100.4033,22.24629,
100.8627,22.32947,
101.3234,22.41188,
101.7862,22.4934,
102.2513,22.57399,
102.7177,22.65399,
103.1855,22.73366,
103.655,22.81319,
104.1128,22.89273,
104.5846,22.97241,
105.0574,23.05225,
105.5318,23.13227,
106.009,23.21246,
106.4881,23.29278,
106.9683,23.37318,
107.4505,23.45358,
107.9339,23.53389,
108.4183,23.61401,
108.9186,23.69379,
109.4068,23.77299,
109.9092,23.85147,
110.4011,23.92886,
110.9082,24.00488,
111.4041,24.07892,
111.9147,24.15042,
112.4121,24.2186,
112.9082,24.09118,
113.4171,23.95055,
113.9083,23.80672,
114.3953,23.66199,
114.8798,23.51728,
115.3778,23.37295,
115.8564,23.22895,
116.3325,23.08485,
116.824,22.93995,
117.3097,22.79851,
117.7768,22.66162,
118.2621,22.52929,
118.7405,22.40119,
119.2356,22.27649,
119.7144,22.15474,
120.2186,22.03461,
120.7169,21.91516,
121.2261,21.79585,
121.7499,21.67624,
122.3398,21.55558,
122.8763,21.4329,
123.3953,21.3075,
123.8972,21.18004,
124.3791,21.05309,
124.8374,20.92705,
125.2949,20.80221,
125.7271,20.67885,
126.1569,20.55708,
126.5827,20.43694,
127.0053,20.31838,
127.4025,20.20128,
127.8132,20.08545,
128.2048,19.9707,
128.5938,19.85681,
128.9804,19.74359,
129.3646,19.63087,
129.7328,19.54075,
130.1139,19.48875,
130.4851,19.59586,
130.8592,19.69085,
131.2269,19.78356,
131.5982,19.87544,
131.9929,19.96673,
132.3894,20.05778,
132.7839,19.95313,
133.1763,19.83843,
133.5668,19.74263,
133.9564,19.6879,
134.3483,19.79161,
134.7422,19.88342,
135.1342,19.77774,
135.5242,19.66364,
135.9126,19.56997,
136.3001,19.5173,
136.6899,19.62154,
137.0819,19.71467,
137.472,19.61062,
137.8602,19.49832,
138.2467,19.4057,
138.6325,19.35945,
139.0206,19.46631,
139.4108,19.56169,
139.7991,19.45933,
140.1854,19.34881,
140.57,19.25745,
140.9539,19.21713,
141.34,19.32562,
141.7282,19.42238,
142.1144,19.32087,
142.4985,19.21128,
142.8808,19.12044,
143.2624,19.08438,
143.6462,19.19343,
144.032,19.29058,
144.4158,19.18911,
144.7974,19.07958,
145.1771,18.98841,
145.5563,18.95618,
145.9376,19.06523,
146.3208,19.16228,
146.702,19.06056,
147.081,18.95107,
147.4582,18.85965,
147.8348,18.83128,
148.2136,18.94037,
148.5944,19.03755,
148.9731,18.93585,
149.3496,18.82661,
149.7243,18.73522,
150.0985,18.71076,
150.4749,18.82006,
150.8532,18.91754,
151.2295,18.81599,
151.6037,18.70712,
151.976,18.61582,
152.3479,18.59524,
152.722,18.70473,
153.098,18.80251,
153.472,18.70109,
153.8439,18.59253,
154.2139,18.50122,
154.5836,18.48439,
154.9555,18.59397,
155.3293,18.69195,
155.7011,18.59054,
156.0708,18.48217,
156.4386,18.39077,
156.8061,18.37751,
157.1758,18.48706,
157.5475,18.58515,
157.9172,18.48373,
158.2847,18.37554,
158.6503,18.28404,
159.0158,18.27423,
159.3834,18.38375,
159.7531,18.48196,
160.1206,18.38054,
160.4861,18.27235,
160.8497,18.18061,
161.2131,18.17406,
161.5788,18.28342,
161.9464,18.38166,
162.312,18.28016,
162.6754,18.17228,
163.037,18.08058,
163.3986,18.07734,
163.7623,18.18678,
164.128,18.28525,
164.4917,18.18383,
164.8532,18.0762,
165.2129,17.98449,
165.5726,17.98441,
165.9345,18.09387,
166.2983,18.19252,
166.6601,18.09111,
167.0198,17.98368,
167.3777,17.89191,
167.7355,17.89487,
168.0956,18.00433,
168.4577,18.10311,
168.8177,18.00169,
169.1756,17.89441,
169.5316,17.80256,
169.8878,17.80843,
170.2461,17.91785,
170.6064,18.01674,
170.9647,17.91531,
171.3209,17.8082,
171.6752,17.71612,
172.0297,17.72472,
172.3864,17.83401,
172.745,17.93291,
173.1016,17.83139,
173.4561,17.72437,
173.8088,17.63232,
174.1616,17.64366,
174.5167,17.75303,
174.8737,17.85213,
175.2287,17.75065,
175.5816,17.64384,
175.9326,17.55176,
176.284,17.56572,
176.6375,17.67514,
176.993,17.7744,
177.3464,17.67294,
177.6977,17.56629,
178.0472,17.47415,
178.397,17.49061,
178.749,17.60007,
179.103,17.69943,
179.4549,17.59795,
179.8048,17.49143,
180.1528,17.39922,
180.5011,17.41807,
180.8517,17.52756,
181.2042,17.6269,
181.5547,17.52526,
181.9031,17.41876,
182.2496,17.32637,
182.5965,17.34745,
182.9457,17.45691,
183.2968,17.55639,
183.6459,17.45482,
183.9929,17.34854,
184.338,17.25616,
184.6836,17.27946,
185.0314,17.38908,
185.3811,17.48866,
185.7289,17.38607,
186.0744,17.27796,
186.418,17.18263,
186.7621,17.20644,
187.1083,17.31325,
187.4563,17.41019,
187.8023,17.30666,
188.146,17.19925,
188.4879,17.10578,
188.8302,17.13272,
189.1746,17.24212,
189.5209,17.34167,
189.8651,17.24015,
190.2071,17.13449,
190.5473,17.04193,
190.8879,17.0714,
191.2308,17.18015,
191.5756,17.27714,
191.9234,17.16984,
192.271,17.05598,
192.6153,16.96062,
192.9597,16.97335,
193.3036,17.06488,
193.6457,17.13996,
193.9919,17.20963,
194.3356,17.27698,
194.6801,17.34179,
195.0251,17.40333,
195.3704,17.46124,
195.7157,17.51303,
196.058,17.37482,
196.3974,17.2321,
196.7329,17.13045,
197.0717,17.09531,
197.4093,17.15555,
197.7482,17.01907,
198.0842,16.87996,
198.4192,16.78303,
198.7619,16.75017,
199.1026,16.81095,
199.4539,16.67568,
199.7976,16.53831,
200.1583,16.44307,
200.5282,16.4169,
200.9097,16.47787,
201.3248,16.34312,
201.7278,16.20712,
202.1247,16.07122,
202.5323,15.93591,
202.8886,15.80127,
203.2582,15.6673,
203.6209,15.53396,
203.9615,15.40121,
204.3135,15.26902,
204.6462,15.13736,
204.9899,15.00619,
205.3159,14.87553,
205.6389,14.74536,
205.9739,14.6157,
206.2923,14.48654,
206.6086,14.35793,
206.923,14.22988,
207.2518,14.10241,
207.5639,13.97554,
207.8926,13.84929,
208.2039,13.72369,
208.5352,13.59874,
208.8472,13.47445,
209.1978,13.35083,
209.5069,13.22788,
209.8285,13.10555,
210.1216,12.98434,
210.4238,12.91365,
210.7069,12.98215,
210.9886,13.07306,
211.2692,13.16066,
211.549,13.25615,
211.8286,13.35578,
212.1146,13.46116,
212.3938,13.57011,
212.6738,13.68186,
212.9519,13.795,
213.2375,13.90858,
213.5201,14.02129,
213.8046,14.13161,
214.0908,14.23967,
214.3793,14.34677,
214.666,14.45275,
214.958,14.55787,
215.2491,14.66226,
215.5425,14.7661,
215.8381,14.8696,
216.1359,14.97261,
216.4359,15.07525,
216.738,15.17775,
217.0416,15.28009,
217.3478,15.38229,
217.6564,15.48438,
217.9675,15.58632,
218.2809,15.68813,
218.5967,15.78979,
218.9147,15.89162,
219.2346,15.9934,
219.5564,16.09534,
219.8762,15.99259,
220.1939,15.88852,
220.5097,15.79428,
220.827,15.86552,
221.1464,15.97402,
221.4679,16.07552,
221.7873,15.97287,
222.1047,15.86967,
222.4202,15.77642,
222.7371,15.84689,
223.0562,15.95611,
223.3774,16.05807,
223.6965,15.95588,
224.0136,15.85273,
224.3287,15.75885,
224.6454,15.83138,
224.9642,15.94057,
225.285,16.04265,
225.6038,15.94042,
225.9206,15.83725,
226.2354,15.74336,
226.5517,15.8165,
226.8702,15.9255,
227.1907,16.02751,
227.5092,15.92519,
227.8256,15.82205,
228.1402,15.72819,
228.4562,15.80164,
228.7743,15.91057,
229.0946,16.01257,
229.4127,15.91023,
229.7288,15.80711,
230.043,15.71292,
230.3587,15.7868,
230.6766,15.89545,
230.9966,15.99731,
231.3145,15.89485,
231.6303,15.79167,
231.9442,15.69769,
232.2596,15.77224,
232.5773,15.88103,
232.8969,15.98309,
233.2145,15.88076,
233.5301,15.77774,
233.8438,15.68387,
234.1589,15.75897,
234.4763,15.86781,
234.7957,15.96997,
235.113,15.86768,
235.4283,15.76472,
235.7417,15.67085,
236.0567,15.74647,
236.3738,15.85527,
236.6929,15.95747,
237.01,15.85516,
237.3251,15.75222,
237.6382,15.65832,
237.9529,15.73439,
238.2698,15.84312,
238.5886,15.94533,
238.9055,15.843,
239.2203,15.74008,
239.5332,15.64617,
239.8476,15.72266,
240.1643,15.83135,
240.4829,15.93344,
240.7995,15.83095,
241.1141,15.72793,
241.4268,15.6339,
241.741,15.71076,
242.0574,15.81931,
242.3758,15.92149,
242.6922,15.8191,
243.0065,15.71621,
243.3189,15.62226,
243.6329,15.69959,
243.9491,15.80817,
244.2673,15.91044,
244.5835,15.80809,
244.8976,15.70526,
245.2098,15.61133,
245.5235,15.68909,
245.8395,15.79765,
246.1575,15.89997,
246.4734,15.79748,
246.7873,15.69455,
247.0993,15.60049,
247.4129,15.67858,
247.7286,15.78699,
248.0464,15.88924,
248.3621,15.78682,
248.6758,15.68398,
248.9876,15.58998,
249.301,15.66847,
249.6165,15.7769,
249.9341,15.87922,
250.2496,15.77683,
250.5631,15.67405,
250.8747,15.58007,
251.1879,15.65895,
251.5033,15.76739,
251.8206,15.86977,
252.136,15.76741,
252.4493,15.66467,
252.7607,15.57071,
253.0737,15.64994,
253.3889,15.75832,
253.7061,15.86018,
254.0212,15.75605,
254.3342,15.65087,
254.6452,15.55382,
254.9578,15.63112,
255.2725,15.7355,
255.5891,15.8348,
255.9036,15.73029,
256.2159,15.62607,
256.5263,15.53106,
256.8383,15.61066,
257.1523,15.71812,
257.4683,15.82023,
257.7822,15.71786,
258.0939,15.6154,
258.4038,15.52152,
258.7152,15.60228,
259.0288,15.70983,
259.3488,15.81036,
259.6685,15.70389,
259.985,15.60576,
260.3009,15.67597,
260.6185,15.7743,
260.9375,15.86237,
261.2585,15.94657,
261.5777,16.02468,
261.898,16.09731,
262.2191,16.16712,
262.5409,16.23498,
262.8633,16.29976,
